X_id,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,geometry
1227,GO-20211713828,1630987200000,2021,September,7,Tuesday,250,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.512732017, 43.751475482]]}"
1228,GO-20211788435,1631851200000,2021,September,17,Friday,260,D41,Shooting,124,Kennedy Park,124,Kennedy Park (124),"{'type': 'MultiPoint', 'coordinates': [[-79.253979719, 43.7248814910001]]}"
1229,GO-20211794405,1631937600000,2021,September,18,Saturday,261,D51,Shooting,72,Regent Park,72,Regent Park (72),"{'type': 'MultiPoint', 'coordinates': [[-79.360986662, 43.661921001]]}"
1230,GO-20211851845,1632628800000,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.179220538, 43.827388065]]}"
1231,GO-20211874352,1632888000000,2021,September,29,Wednesday,272,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),"{'type': 'MultiPoint', 'coordinates': [[-79.590357567, 43.734002479]]}"
1232,GO-20211896862,1633233600000,2021,October,3,Sunday,276,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),"{'type': 'MultiPoint', 'coordinates': [[-79.3207843279999, 43.676554901]]}"
1233,GO-20211971401,1634097600000,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East,132,Malvern (132),"{'type': 'MultiPoint', 'coordinates': [[-79.2048185689999, 43.7974414930001]]}"
1234,GO-20211987049,1634356800000,2021,October,16,Saturday,289,D31,Shooting,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.487559725, 43.7496091630001]]}"
1235,GO-20212022276,1634788800000,2021,October,21,Thursday,294,D31,Shooting,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.480431429, 43.7553356600001]]}"
1236,GO-20212037136,1634961600000,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),"{'type': 'MultiPoint', 'coordinates': [[-79.473897589, 43.690413686]]}"
1237,GO-20212036766,1634961600000,2021,October,23,Saturday,296,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.513670416, 43.7541796830001]]}"
1238,GO-20212040619,1634961600000,2021,October,23,Saturday,296,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),"{'type': 'MultiPoint', 'coordinates': [[-79.534090834, 43.713528636]]}"
1239,GO-20212048858,1635048000000,2021,October,24,Sunday,297,D41,Shooting,120,Clairlea-Birchmount,119,Wexford/Maryvale (119),"{'type': 'MultiPoint', 'coordinates': [[-79.2975402709999, 43.7255849570001]]}"
1240,GO-20212071533,1635393600000,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West,132,Malvern (132),"{'type': 'MultiPoint', 'coordinates': [[-79.224216774, 43.8044884]]}"
1241,GO-20212079091,1635480000000,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park,126,Dorset Park (126),"{'type': 'MultiPoint', 'coordinates': [[-79.2810966, 43.76582074]]}"
1242,GO-20212091136,1635566400000,2021,October,30,Saturday,303,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.500278583, 43.7386272200001]]}"
1243,GO-20212177949,1636693200000,2021,November,12,Friday,316,D43,Other,134,Highland Creek,134,Highland Creek (134),"{'type': 'MultiPoint', 'coordinates': [[-79.163553419, 43.79248148]]}"
1244,GO-20212209204,1637038800000,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),"{'type': 'MultiPoint', 'coordinates': [[-79.323188965, 43.7559986200001]]}"
1245,GO-20212211875,1637038800000,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),"{'type': 'MultiPoint', 'coordinates': [[-79.205648619, 43.764061994]]}"
1246,GO-20212277790,1637902800000,2021,November,26,Friday,330,D42,Shooting,143,West Rouge,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.1758296949999, 43.806572488]]}"
1247,GO-20212373251,1639026000000,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville,104,Mount Pleasant West (104),"{'type': 'MultiPoint', 'coordinates': [[-79.391919758, 43.7055550200001]]}"
1248,GO-20212397941,1639371600000,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),"{'type': 'MultiPoint', 'coordinates': [[-79.259803341, 43.7920585730001]]}"
1249,GO-20212471927,1640235600000,2021,December,23,Thursday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.510393218, 43.749211679]]}"
1250,GO-20212477849,1640322000000,2021,December,24,Friday,358,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),"{'type': 'MultiPoint', 'coordinates': [[-79.443874842, 43.719490657]]}"
1251,GO-20212487697,1640494800000,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),"{'type': 'MultiPoint', 'coordinates': [[-79.482896201, 43.6787985170001]]}"
1252,GO-20212516090,1640926800000,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),"{'type': 'MultiPoint', 'coordinates': [[-79.485658491, 43.6850777980001]]}"
1253,GO-20229964,1641099600000,2022,January,2,Sunday,2,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),"{'type': 'MultiPoint', 'coordinates': [[-79.534823433, 43.7104469340001]]}"
1254,GO-202216903,1641186000000,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),"{'type': 'MultiPoint', 'coordinates': [[-79.531861394, 43.6001160810001]]}"
1255,GO-202216903,1641186000000,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),"{'type': 'MultiPoint', 'coordinates': [[-79.531861394, 43.6001160810001]]}"
1256,GO-202216630,1641186000000,2022,January,3,Monday,3,D14,Stabbing,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),"{'type': 'MultiPoint', 'coordinates': [[-79.4167180279999, 43.6551150000001]]}"
1257,GO-202217098,1641186000000,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),"{'type': 'MultiPoint', 'coordinates': [[-79.474041315, 43.63058311]]}"
1258,GO-202250758,1641618000000,2022,January,8,Saturday,8,D53,Shooting,167,Church-Wellesley,98,Rosedale-Moore Park (98),"{'type': 'MultiPoint', 'coordinates': [[-79.383142651, 43.6710410100001]]}"
1259,GO-2022110972,1642482000000,2022,January,18,Tuesday,18,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),"{'type': 'MultiPoint', 'coordinates': [[-79.555981134, 43.7169627530001]]}"
1260,GO-2022124347,1642568400000,2022,January,19,Wednesday,19,D55,Shooting,57,Broadview North,57,Broadview North (57),"{'type': 'MultiPoint', 'coordinates': [[-79.350862111, 43.687966192]]}"
1261,GO-2022139163,1642827600000,2022,January,22,Saturday,22,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),"{'type': 'MultiPoint', 'coordinates': [[-79.4694228669999, 43.7008550620001]]}"
1262,GO-2022151149,1642914000000,2022,January,23,Sunday,23,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),"{'type': 'MultiPoint', 'coordinates': [[-79.4074343349999, 43.701833101]]}"
1263,GO-2022267789,1644382800000,2022,February,9,Wednesday,40,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.5071485189999, 43.7484638770001]]}"
1264,GO-2022294326,1644814800000,2022,February,14,Monday,45,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),"{'type': 'MultiPoint', 'coordinates': [[-79.2632698419999, 43.7541776690001]]}"
1265,GO-2022314804,1645074000000,2022,February,17,Thursday,48,D32,Shooting,36,Newtonbrook West,36,Newtonbrook West (36),"{'type': 'MultiPoint', 'coordinates': [[-79.437438173, 43.785026443]]}"
1266,GO-2022324234,1645246800000,2022,February,19,Saturday,50,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),"{'type': 'MultiPoint', 'coordinates': [[-79.476750956, 43.703006159]]}"
1267,GO-2022385565,1646024400000,2022,February,28,Monday,59,D43,Shooting,136,West Hill,136,West Hill (136),"{'type': 'MultiPoint', 'coordinates': [[-79.187043908, 43.771012495]]}"
1268,GO-2022458878,1646974800000,2022,March,11,Friday,70,D11,Other,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89),"{'type': 'MultiPoint', 'coordinates': [[-79.488490816, 43.659151959]]}"
1269,GO-2022499009,1647489600000,2022,March,17,Thursday,76,D43,Other,142,Woburn North,137,Woburn (137),"{'type': 'MultiPoint', 'coordinates': [[-79.251176742, 43.779755171]]}"
1270,GO-2022576248,1648440000000,2022,March,28,Monday,87,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.332158494, 43.659884435]]}"
1271,GO-2022613599,1648872000000,2022,April,2,Saturday,92,D51,Stabbing,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.367588755, 43.6563596950001]]}"
1272,GO-2022646404,1649304000000,2022,April,7,Thursday,97,D51,Shooting,74,North St.James Town,74,North St.James Town (74),"{'type': 'MultiPoint', 'coordinates': [[-79.376843056, 43.672356311]]}"
1273,GO-2022661027,1649476800000,2022,April,9,Saturday,99,D51,Shooting,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.3734416519999, 43.6572984960001]]}"
1274,GO-2022689316,1649995200000,2022,April,15,Friday,105,D52,Stabbing,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.379198144, 43.6425232820001]]}"
1275,GO-2022792257,1651118400000,2022,April,28,Thursday,118,D11,Shooting,87,High Park-Swansea,87,High Park-Swansea (87),"{'type': 'MultiPoint', 'coordinates': [[-79.469836914, 43.637138205]]}"
1276,GO-2022804180,1651291200000,2022,April,30,Saturday,120,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),"{'type': 'MultiPoint', 'coordinates': [[-79.583797572, 43.746809678]]}"
1277,GO-2022849364,1651896000000,2022,May,7,Saturday,127,D42,Shooting,146,Malvern East,132,Malvern (132),"{'type': 'MultiPoint', 'coordinates': [[-79.199054669, 43.8002900920001]]}"
1278,GO-2022868493,1652068800000,2022,May,9,Monday,129,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),"{'type': 'MultiPoint', 'coordinates': [[-79.508970644, 43.722381946]]}"
1279,GO-2022964428,1653192000000,2022,May,22,Sunday,142,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),"{'type': 'MultiPoint', 'coordinates': [[-79.38933224, 43.652143591]]}"
1280,GO-20221060544,1654401600000,2022,June,5,Sunday,156,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),"{'type': 'MultiPoint', 'coordinates': [[-79.4427855879999, 43.697296065]]}"
1281,GO-20221087191,1654660800000,2022,June,8,Wednesday,159,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),"{'type': 'MultiPoint', 'coordinates': [[-79.2110685379999, 43.762899899]]}"
1282,GO-20221138477,1655265600000,2022,June,15,Wednesday,166,D32,Shooting,38,Lansing-Westgate,38,Lansing-Westgate (38),"{'type': 'MultiPoint', 'coordinates': [[-79.410723004, 43.7607224880001]]}"
1283,GO-20221150299,1655438400000,2022,June,17,Friday,168,D42,Other,147,L'Amoreaux West,117,L'Amoreaux (117),"{'type': 'MultiPoint', 'coordinates': [[-79.331507389, 43.801473206]]}"
1284,GO-20221149694,1655438400000,2022,June,17,Friday,168,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),"{'type': 'MultiPoint', 'coordinates': [[-79.534455894, 43.6394041390001]]}"
1285,GO-20221153656,1655524800000,2022,June,18,Saturday,169,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),"{'type': 'MultiPoint', 'coordinates': [[-79.517334267, 43.6946139770001]]}"
1286,GO-20221164624,1655611200000,2022,June,19,Sunday,170,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),"{'type': 'MultiPoint', 'coordinates': [[-79.465139958, 43.705956057]]}"
1287,GO-20221294476,1657166400000,2022,July,7,Thursday,188,D55,Shooting,64,Woodbine Corridor,64,Woodbine Corridor (64),"{'type': 'MultiPoint', 'coordinates': [[-79.3118914409999, 43.6803742210001]]}"
1288,GO-20221295738,1657252800000,2022,July,8,Friday,189,D32,Stabbing,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.4714578369999, 43.7678229580001]]}"
1289,GO-20221324110,1657512000000,2022,July,11,Monday,192,D43,Other,156,Bendale-Glen Andrew,127,Bendale (127),"{'type': 'MultiPoint', 'coordinates': [[-79.2541424409999, 43.776724368]]}"
1290,GO-20221360743,1657944000000,2022,July,16,Saturday,197,D52,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.381467543, 43.642907182]]}"
1291,GO-20221362949,1658030400000,2022,July,17,Sunday,198,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.402682032, 43.643918784]]}"
1292,GO-20221443372,1658980800000,2022,July,28,Thursday,209,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),"{'type': 'MultiPoint', 'coordinates': [[-79.289325667, 43.7010214100001]]}"
1293,GO-20221527751,1660017600000,2022,August,9,Tuesday,221,D12,Shooting,113,Weston,113,Weston (113),"{'type': 'MultiPoint', 'coordinates': [[-79.51211115, 43.7010918610001]]}"
1294,GO-20221594291,1660795200000,2022,August,18,Thursday,230,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),"{'type': 'MultiPoint', 'coordinates': [[-79.508087551, 43.727986861]]}"
1295,GO-20221608092,1660968000000,2022,August,20,Saturday,232,D41,Stabbing,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),"{'type': 'MultiPoint', 'coordinates': [[-79.254354392, 43.699122629]]}"
1296,GO-20221652609,1661486400000,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),"{'type': 'MultiPoint', 'coordinates': [[-79.4395468289999, 43.759864787]]}"
1297,GO-20221652609,1661486400000,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),"{'type': 'MultiPoint', 'coordinates': [[-79.4395468289999, 43.759864787]]}"
1298,GO-20221757893,1662782400000,2022,September,10,Saturday,253,D31,Shooting,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.4910509119999, 43.7468511480001]]}"
1299,GO-20221760173,1662782400000,2022,September,10,Saturday,253,D32,Stabbing,153,Avondale,51,Willowdale East (51),"{'type': 'MultiPoint', 'coordinates': [[-79.403887611, 43.7604540880001]]}"
1300,GO-20221800162,1663214400000,2022,September,15,Thursday,258,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),"{'type': 'MultiPoint', 'coordinates': [[-79.4893080249999, 43.6137790340001]]}"
1301,GO-20221835644,1663646400000,2022,September,20,Tuesday,263,D31,Stabbing,24,Black Creek,24,Black Creek (24),"{'type': 'MultiPoint', 'coordinates': [[-79.513740115, 43.758669485]]}"
1302,GO-20221836380,1663732800000,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),"{'type': 'MultiPoint', 'coordinates': [[-79.5549820259999, 43.7144969330001]]}"
1303,GO-20221836380,1663732800000,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),"{'type': 'MultiPoint', 'coordinates': [[-79.5549820259999, 43.7144969330001]]}"
1304,GO-20221839939,1663732800000,2022,September,21,Wednesday,264,D41,Shooting,138,Eglinton East,138,Eglinton East (138),"{'type': 'MultiPoint', 'coordinates': [[-79.255617829, 43.735095282]]}"
1305,GO-20221864755,1664078400000,2022,September,25,Sunday,268,D22,Other,20,Alderwood,20,Alderwood (20),"{'type': 'MultiPoint', 'coordinates': [[-79.539182599, 43.6078363]]}"
1306,GO-20221897062,1664424000000,2022,September,29,Thursday,272,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),"{'type': 'MultiPoint', 'coordinates': [[-79.315233571, 43.757864622]]}"
1307,GO-20221934921,1664856000000,2022,October,4,Tuesday,277,D51,Stabbing,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.374732652, 43.6606887]]}"
1308,GO-20221946068,1665028800000,2022,October,6,Thursday,279,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.51920491, 43.752887582]]}"
1309,GO-20221963156,1665201600000,2022,October,8,Saturday,281,D12,Shooting,113,Weston,113,Weston (113),"{'type': 'MultiPoint', 'coordinates': [[-79.511519057, 43.6979783670001]]}"
1310,GO-20221968025,1665288000000,2022,October,9,Sunday,282,D32,Shooting,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.4714578369999, 43.7678229580001]]}"
1311,GO-20222052791,1666411200000,2022,October,22,Saturday,295,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.4014108329999, 43.647717287]]}"
1312,GO-20222099784,1666929600000,2022,October,28,Friday,301,D55,Shooting,69,Blake-Jones,69,Blake-Jones (69),"{'type': 'MultiPoint', 'coordinates': [[-79.335350918, 43.6808443900001]]}"
1313,GO-20222120467,1667188800000,2022,October,31,Monday,304,D43,Shooting,142,Woburn North,137,Woburn (137),"{'type': 'MultiPoint', 'coordinates': [[-79.226563878, 43.7775845090001]]}"
1314,GO-20222165958,1667707200000,2022,November,6,Sunday,310,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.517043612, 43.754831783]]}"
1315,GO-20222209711,1668229200000,2022,November,12,Saturday,316,D42,Shooting,130,Milliken,130,Milliken (130),"{'type': 'MultiPoint', 'coordinates': [[-79.2949212089999, 43.820703124]]}"
1316,GO-20222229664,1668488400000,2022,November,15,Tuesday,319,D14,Shooting,85,South Parkdale,85,South Parkdale (85),"{'type': 'MultiPoint', 'coordinates': [[-79.434144122, 43.6411002890001]]}"
1317,GO-20222265498,1668920400000,2022,November,20,Sunday,324,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),"{'type': 'MultiPoint', 'coordinates': [[-79.613307583, 43.732169893]]}"
1318,GO-20222377717,1670302800000,2022,December,6,Tuesday,340,D55,Stabbing,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65),"{'type': 'MultiPoint', 'coordinates': [[-79.329781125, 43.682042102]]}"
1319,GO-20222396611,1670475600000,2022,December,8,Thursday,342,D11,Stabbing,88,High Park North,88,High Park North (88),"{'type': 'MultiPoint', 'coordinates': [[-79.468190819, 43.656316341]]}"
1320,GO-20222413771,1670648400000,2022,December,10,Saturday,344,D55,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),"{'type': 'MultiPoint', 'coordinates': [[-79.2916339619999, 43.6961067170001]]}"
1321,GO-20222452652,1671166800000,2022,December,16,Friday,350,D43,Shooting,135,Morningside,135,Morningside (135),"{'type': 'MultiPoint', 'coordinates': [[-79.20586222, 43.764580895]]}"
1322,GO-20222467066,1671339600000,2022,December,18,Sunday,352,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),"{'type': 'MultiPoint', 'coordinates': [[-79.382470842, 43.6452946840001]]}"
1323,GO-20222554708,1672376400000,2022,December,30,Friday,364,D42,Shooting,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),"{'type': 'MultiPoint', 'coordinates': [[-79.300395582, 43.780511835]]}"
1324,GO-2023139370,1674018000000,2023,January,18,Wednesday,18,D33,Other,47,Don Valley Village,47,Don Valley Village (47),"{'type': 'MultiPoint', 'coordinates': [[-79.352277548, 43.793156853]]}"
1325,GO-2023151988,1674190800000,2023,January,20,Friday,20,D51,Other,168,Downtown Yonge East,75,Church-Yonge Corridor (75),"{'type': 'MultiPoint', 'coordinates': [[-79.377892445, 43.649143488]]}"
